"","GEOID","NAME","CT_num","county","state","med_income"
"1295","36081162100","Census Tract 1621, Queens County, New York","Census Tract 1621"," Queens County"," New York",69710
"1296","36081990100","Census Tract 9901, Queens County, New York","Census Tract 9901"," Queens County"," New York",NA
"1297","36085000300","Census Tract 3, Richmond County, New York","Census Tract 3"," Richmond County"," New York",77917
"1298","36085000600","Census Tract 6, Richmond County, New York","Census Tract 6"," Richmond County"," New York",63750
"1299","36085000700","Census Tract 7, Richmond County, New York","Census Tract 7"," Richmond County"," New York",35427
"1300","36085000800","Census Tract 8, Richmond County, New York","Census Tract 8"," Richmond County"," New York",71275
"1301","36085000900","Census Tract 9, Richmond County, New York","Census Tract 9"," Richmond County"," New York",53523
"1302","36085001100","Census Tract 11, Richmond County, New York","Census Tract 11"," Richmond County"," New York",45359
"1303","36085001700","Census Tract 17, Richmond County, New York","Census Tract 17"," Richmond County"," New York",41750
"1304","36085001800","Census Tract 18, Richmond County, New York","Census Tract 18"," Richmond County"," New York",64464
"1305","36085002001","Census Tract 20.01, Richmond County, New York","Census Tract 20.01"," Richmond County"," New York",81377
"1306","36085002002","Census Tract 20.02, Richmond County, New York","Census Tract 20.02"," Richmond County"," New York",96000
"1307","36085002100","Census Tract 21, Richmond County, New York","Census Tract 21"," Richmond County"," New York",56146
"1308","36085002700","Census Tract 27, Richmond County, New York","Census Tract 27"," Richmond County"," New York",31087
"1309","36085002900","Census Tract 29, Richmond County, New York","Census Tract 29"," Richmond County"," New York",23657
"1310","36085003300","Census Tract 33, Richmond County, New York","Census Tract 33"," Richmond County"," New York",93906
"1311","36085003600","Census Tract 36, Richmond County, New York","Census Tract 36"," Richmond County"," New York",74958
"1312","36085003900","Census Tract 39, Richmond County, New York","Census Tract 39"," Richmond County"," New York",69583
"1313","36085004000","Census Tract 40, Richmond County, New York","Census Tract 40"," Richmond County"," New York",33978
"1314","36085004700","Census Tract 47, Richmond County, New York","Census Tract 47"," Richmond County"," New York",76450
"1315","36085005000","Census Tract 50, Richmond County, New York","Census Tract 50"," Richmond County"," New York",79318
"1316","36085005900","Census Tract 59, Richmond County, New York","Census Tract 59"," Richmond County"," New York",71295
"1317","36085006400","Census Tract 64, Richmond County, New York","Census Tract 64"," Richmond County"," New York",52917
"1318","36085006700","Census Tract 67, Richmond County, New York","Census Tract 67"," Richmond County"," New York",106250
"1319","36085007000","Census Tract 70, Richmond County, New York","Census Tract 70"," Richmond County"," New York",69493
"1320","36085007400","Census Tract 74, Richmond County, New York","Census Tract 74"," Richmond County"," New York",76597
"1321","36085007500","Census Tract 75, Richmond County, New York","Census Tract 75"," Richmond County"," New York",52531
"1322","36085007700","Census Tract 77, Richmond County, New York","Census Tract 77"," Richmond County"," New York",54138
"1323","36085008100","Census Tract 81, Richmond County, New York","Census Tract 81"," Richmond County"," New York",41500
"1324","36085009601","Census Tract 96.01, Richmond County, New York","Census Tract 96.01"," Richmond County"," New York",72262
"1325","36085009602","Census Tract 96.02, Richmond County, New York","Census Tract 96.02"," Richmond County"," New York",85051
"1326","36085009700","Census Tract 97, Richmond County, New York","Census Tract 97"," Richmond County"," New York",64471
"1327","36085010500","Census Tract 105, Richmond County, New York","Census Tract 105"," Richmond County"," New York",70064
"1328","36085011201","Census Tract 112.01, Richmond County, New York","Census Tract 112.01"," Richmond County"," New York",69921
"1329","36085011202","Census Tract 112.02, Richmond County, New York","Census Tract 112.02"," Richmond County"," New York",80669
"1330","36085011401","Census Tract 114.01, Richmond County, New York","Census Tract 114.01"," Richmond County"," New York",41818
"1331","36085011402","Census Tract 114.02, Richmond County, New York","Census Tract 114.02"," Richmond County"," New York",87083
"1332","36085012100","Census Tract 121, Richmond County, New York","Census Tract 121"," Richmond County"," New York",105185
"1333","36085012200","Census Tract 122, Richmond County, New York","Census Tract 122"," Richmond County"," New York",88713
"1334","36085012500","Census Tract 125, Richmond County, New York","Census Tract 125"," Richmond County"," New York",79107
"1335","36085012804","Census Tract 128.04, Richmond County, New York","Census Tract 128.04"," Richmond County"," New York",76964
"1336","36085012805","Census Tract 128.05, Richmond County, New York","Census Tract 128.05"," Richmond County"," New York",77717
"1337","36085012806","Census Tract 128.06, Richmond County, New York","Census Tract 128.06"," Richmond County"," New York",55232
"1338","36085013201","Census Tract 132.01, Richmond County, New York","Census Tract 132.01"," Richmond County"," New York",87000
"1339","36085013203","Census Tract 132.03, Richmond County, New York","Census Tract 132.03"," Richmond County"," New York",84375
"1340","36085013204","Census Tract 132.04, Richmond County, New York","Census Tract 132.04"," Richmond County"," New York",84722
"1341","36085013301","Census Tract 133.01, Richmond County, New York","Census Tract 133.01"," Richmond County"," New York",10495
"1342","36085013302","Census Tract 133.02, Richmond County, New York","Census Tract 133.02"," Richmond County"," New York",43021
"1343","36085013400","Census Tract 134, Richmond County, New York","Census Tract 134"," Richmond County"," New York",86290
"1344","36085013800","Census Tract 138, Richmond County, New York","Census Tract 138"," Richmond County"," New York",86223
"1345","36085014100","Census Tract 141, Richmond County, New York","Census Tract 141"," Richmond County"," New York",70341
"1346","36085014604","Census Tract 146.04, Richmond County, New York","Census Tract 146.04"," Richmond County"," New York",102569
"1347","36085014605","Census Tract 146.05, Richmond County, New York","Census Tract 146.05"," Richmond County"," New York",108261
"1348","36085014606","Census Tract 146.06, Richmond County, New York","Census Tract 146.06"," Richmond County"," New York",99716
"1349","36085014607","Census Tract 146.07, Richmond County, New York","Census Tract 146.07"," Richmond County"," New York",80833
"1350","36085014608","Census Tract 146.08, Richmond County, New York","Census Tract 146.08"," Richmond County"," New York",92500
"1351","36085014700","Census Tract 147, Richmond County, New York","Census Tract 147"," Richmond County"," New York",101349
"1352","36085015100","Census Tract 151, Richmond County, New York","Census Tract 151"," Richmond County"," New York",96661
"1353","36085015400","Census Tract 154, Richmond County, New York","Census Tract 154"," Richmond County"," New York",NA
"1354","36085015601","Census Tract 156.01, Richmond County, New York","Census Tract 156.01"," Richmond County"," New York",102701
"1355","36085015602","Census Tract 156.02, Richmond County, New York","Census Tract 156.02"," Richmond County"," New York",111571
"1356","36085015603","Census Tract 156.03, Richmond County, New York","Census Tract 156.03"," Richmond County"," New York",87292
"1357","36085016901","Census Tract 169.01, Richmond County, New York","Census Tract 169.01"," Richmond County"," New York",77625
"1358","36085017005","Census Tract 170.05, Richmond County, New York","Census Tract 170.05"," Richmond County"," New York",104487
"1359","36085017007","Census Tract 170.07, Richmond County, New York","Census Tract 170.07"," Richmond County"," New York",84613
"1360","36085017008","Census Tract 170.08, Richmond County, New York","Census Tract 170.08"," Richmond County"," New York",99375
"1361","36085017009","Census Tract 170.09, Richmond County, New York","Census Tract 170.09"," Richmond County"," New York",105313
"1362","36085017010","Census Tract 170.10, Richmond County, New York","Census Tract 170.10"," Richmond County"," New York",80451
"1363","36085017011","Census Tract 170.11, Richmond County, New York","Census Tract 170.11"," Richmond County"," New York",93977
"1364","36085017012","Census Tract 170.12, Richmond County, New York","Census Tract 170.12"," Richmond County"," New York",86250
"1365","36085017300","Census Tract 173, Richmond County, New York","Census Tract 173"," Richmond County"," New York",31938
"1366","36085017600","Census Tract 176, Richmond County, New York","Census Tract 176"," Richmond County"," New York",116125
"1367","36085017700","Census Tract 177, Richmond County, New York","Census Tract 177"," Richmond County"," New York",105938
"1368","36085018100","Census Tract 181, Richmond County, New York","Census Tract 181"," Richmond County"," New York",125481
"1369","36085018701","Census Tract 187.01, Richmond County, New York","Census Tract 187.01"," Richmond County"," New York",101161
"1370","36085018702","Census Tract 187.02, Richmond County, New York","Census Tract 187.02"," Richmond County"," New York",104207
"1371","36085018901","Census Tract 189.01, Richmond County, New York","Census Tract 189.01"," Richmond County"," New York",69424
"1372","36085018902","Census Tract 189.02, Richmond County, New York","Census Tract 189.02"," Richmond County"," New York",93462
